epoch,loss_E,nSigmaMAE,nSigmaMAE_weighted,nlogE_MAE,nlogE_MAE_weighted,val_loss_E,val_nSigmaMAE,val_nSigmaMAE_weighted,val_nlogE_MAE,val_nlogE_MAE_weighted
0,0.2802243232727051,0.4278337359428406,0.389819473028183,0.5577775835990906,0.5821306705474854,0.15702173113822937,0.38548049330711365,0.3514827489852905,0.520277202129364,0.5359634757041931
1,0.08679059147834778,0.37988415360450745,0.34959739446640015,0.5127997398376465,0.5271468162536621,0.06449449062347412,0.36747732758522034,0.33443936705589294,0.4997164309024811,0.5128307342529297
2,0.005622219759970903,0.36660778522491455,0.33591753244400024,0.4985611140727997,0.510372519493103,-0.0033637923188507557,0.353530615568161,0.32079172134399414,0.48782968521118164,0.4980260133743286
3,-0.05615745857357979,0.35820963978767395,0.3269166648387909,0.49011772871017456,0.49926337599754333,-0.03104330413043499,0.3519860804080963,0.3186188042163849,0.4834035634994507,0.49180710315704346
4,-0.09341719001531601,0.35315412282943726,0.32193857431411743,0.4851912260055542,0.4923625886440277,-0.04319000616669655,0.34868764877319336,0.3150354325771332,0.48088592290878296,0.49068889021873474
5,-0.11883522570133209,0.3498222827911377,0.3184216320514679,0.4818120300769806,0.4877583384513855,-0.06700408458709717,0.3455124497413635,0.31159862875938416,0.47644537687301636,0.48624441027641296
6,-0.1391131579875946,0.3472329378128052,0.3155612349510193,0.4792950749397278,0.4841819703578949,-0.08390156179666519,0.3446013033390045,0.31005173921585083,0.4729752242565155,0.48309263586997986
7,-0.15340057015419006,0.34548696875572205,0.31362617015838623,0.4774937033653259,0.48157694935798645,-0.09838118404150009,0.342688649892807,0.30803924798965454,0.4701487720012665,0.48036837577819824
8,-0.16710476577281952,0.34377628564834595,0.31165337562561035,0.4760280251502991,0.47933271527290344,-0.10945805162191391,0.3425397276878357,0.30748867988586426,0.4680835008621216,0.4779917001724243
9,-0.17740072309970856,0.34253990650177,0.31031984090805054,0.4747512638568878,0.4774453341960907,-0.11737896502017975,0.34220951795578003,0.307061105966568,0.46616142988204956,0.47653040289878845
10,-0.18809153139591217,0.34129461646080017,0.3088306188583374,0.4735552668571472,0.4756840467453003,-0.12311051785945892,0.34178969264030457,0.30606111884117126,0.4661547839641571,0.4742087125778198
11,-0.19667957723140717,0.3402373194694519,0.3077070415019989,0.47245025634765625,0.4740966260433197,-0.1311773955821991,0.3410339653491974,0.305429071187973,0.4651626646518707,0.4720575213432312
12,-0.20431792736053467,0.3394031524658203,0.3066321611404419,0.47154489159584045,0.47280392050743103,-0.13603828847408295,0.3403884172439575,0.30433282256126404,0.46387583017349243,0.4709959030151367
13,-0.21251772344112396,0.3384699523448944,0.30558687448501587,0.4705985188484192,0.471436083316803,-0.14001284539699554,0.3404453992843628,0.3040740191936493,0.4635053873062134,0.4699423909187317
14,-0.21938292682170868,0.33771365880966187,0.30474498867988586,0.4697202146053314,0.47023656964302063,-0.14638745784759521,0.34166446328163147,0.3046928644180298,0.4633796811103821,0.4683483839035034
15,-0.22496075928211212,0.33695948123931885,0.3039315938949585,0.46907708048820496,0.469256728887558,-0.15028244256973267,0.3389555513858795,0.3022836148738861,0.46130210161209106,0.468578577041626
16,-0.22923676669597626,0.33639782667160034,0.30325376987457275,0.4684741199016571,0.46851447224617004,-0.15041856467723846,0.3372022807598114,0.30101796984672546,0.46058663725852966,0.4691742956638336
17,-0.23643116652965546,0.33579933643341064,0.3024877905845642,0.46783676743507385,0.4674082100391388,-0.1465662717819214,0.33754658699035645,0.30138304829597473,0.4615238904953003,0.47055163979530334
