epoch,loss_E,nSigmaMAE,nSigmaMAE_weighted,nlogE_MAE,nlogE_MAE_weighted,val_loss_E,val_nSigmaMAE,val_nSigmaMAE_weighted,val_nlogE_MAE,val_nlogE_MAE_weighted
0,1614.65380859375,1.1166632175445557,0.9015306830406189,0.8333653807640076,1.1923435926437378,1589.9881591796875,1.030761480331421,0.8201339244842529,0.8701701164245605,1.2722713947296143
1,1528.0430908203125,1.0420783758163452,0.8439423441886902,0.8171212673187256,1.1614125967025757,1526.7724609375,1.000269889831543,0.7851851582527161,0.8418602347373962,1.221256136894226
2,1486.623291015625,1.0276503562927246,0.823581337928772,0.7951360940933228,1.1259915828704834,1500.931640625,0.995364248752594,0.7745756506919861,0.8255414962768555,1.188157081604004
3,1469.9205322265625,1.02889084815979,0.8232126235961914,0.7822704911231995,1.0989383459091187,1494.2674560546875,0.9941040277481079,0.7722920179367065,0.8213915824890137,1.1796175241470337
4,1468.9136962890625,1.023258090019226,0.8189186453819275,0.7852623462677002,1.1002336740493774,1492.6822509765625,0.9937775731086731,0.7717624306678772,0.820427656173706,1.1776313781738281
