epoch,loss_E,nSigmaMAE,nSigmaMAE_weighted,nlogE_MAE,nlogE_MAE_weighted,val_loss_E,val_nSigmaMAE,val_nSigmaMAE_weighted,val_nlogE_MAE,val_nlogE_MAE_weighted
0,0.6386666297912598,0.5296957492828369,0.5296957492828369,0.6305286288261414,0.6305286288261414,0.3309687674045563,0.3785286843776703,0.3785286843776703,0.5708420872688293,0.5708420872688293
1,0.2960244417190552,0.3838445246219635,0.3838445246219635,0.5571559071540833,0.5571559071540833,0.22528190910816193,0.3647129535675049,0.3647129535675049,0.5389460325241089,0.5389460325241089
2,0.18290665745735168,0.36272406578063965,0.36272406578063965,0.5286920666694641,0.5286920666694641,0.03422165289521217,0.338531494140625,0.338531494140625,0.5056838989257812,0.5056838989257812
3,0.09145646542310715,0.35677778720855713,0.35677778720855713,0.5067236423492432,0.5067236423492432,-0.009534774348139763,0.3423798382282257,0.3423798382282257,0.48920315504074097,0.48920315504074097
4,-0.04252779483795166,0.32648929953575134,0.32648929953575134,0.4882843494415283,0.4882843494415283,-0.09622742235660553,0.33120274543762207,0.33120274543762207,0.4748537242412567,0.4748537242412567
5,-0.1040540263056755,0.3195078372955322,0.3195078372955322,0.47847944498062134,0.47847944498062134,-0.0062686069868505,0.36130356788635254,0.36130356788635254,0.47507238388061523,0.47507238388061523
6,-0.16974328458309174,0.30865228176116943,0.30865228176116943,0.46848824620246887,0.46848824620246887,-0.22392556071281433,0.3057749569416046,0.3057749569416046,0.45972537994384766,0.45972537994384766
7,-0.2350587099790573,0.3003130257129669,0.3003130257129669,0.45928192138671875,0.45928192138671875,-0.2694324851036072,0.29812049865722656,0.29812049865722656,0.45369046926498413,0.45369046926498413
8,-0.2790081799030304,0.29518789052963257,0.29518789052963257,0.4519139528274536,0.4519139528274536,-0.3103749454021454,0.28577685356140137,0.28577685356140137,0.4460861086845398,0.4460861086845398
9,-0.3309052586555481,0.28790706396102905,0.28790706396102905,0.44467487931251526,0.44467487931251526,-0.3400779664516449,0.27337053418159485,0.27337053418159485,0.43849605321884155,0.43849605321884155
