epoch,loss_E,loss_sigma,nSigmaMAE,nSigmaMAE_weighted,nlogE_MAE,nlogE_MAE_weighted,val_loss_E,val_loss_sigma,val_nSigmaMAE,val_nSigmaMAE_weighted,val_nlogE_MAE,val_nlogE_MAE_weighted
0,0.5390750765800476,0.31756284832954407,0.31756284832954407,0.31756284832954407,0.5390750765800476,0.5390750765800476,0.5375296473503113,0.31754329800605774,0.31754329800605774,0.31754329800605774,0.5375296473503113,0.5375296473503113
