epoch,loss_E,nSigmaMAE,nSigmaMAE_weighted,nlogE_MAE,nlogE_MAE_weighted,val_loss_E,val_nSigmaMAE,val_nSigmaMAE_weighted,val_nlogE_MAE,val_nlogE_MAE_weighted
0,-0.26026615500450134,0.2959856688976288,0.2959856688976288,0.45625752210617065,0.45625752210617065,-0.4074534773826599,0.28407973051071167,0.28407973051071167,0.43045690655708313,0.43045690655708313
1,-0.4475594460964203,0.26906535029411316,0.26906535029411316,0.42460083961486816,0.42460083961486816,-0.48258909583091736,0.27522677183151245,0.27522677183151245,0.4204005300998688,0.4204005300998688
2,-0.5142138004302979,0.2607327401638031,0.2607327401638031,0.41407671570777893,0.41407671570777893,-0.5399976968765259,0.2656562328338623,0.2656562328338623,0.41269510984420776,0.41269510984420776
3,-0.561700701713562,0.25521931052207947,0.25521931052207947,0.40639400482177734,0.40639400482177734,-0.5721586346626282,0.264047235250473,0.264047235250473,0.40459680557250977,0.40459680557250977
4,-0.5983778238296509,0.2510792016983032,0.2510792016983032,0.400341659784317,0.400341659784317,-0.6054393649101257,0.25852569937705994,0.25852569937705994,0.39911818504333496,0.39911818504333496
5,-0.6266450881958008,0.24789190292358398,0.24789190292358398,0.3956871032714844,0.3956871032714844,-0.6257572770118713,0.2567245364189148,0.2567245364189148,0.3954722583293915,0.3954722583293915
6,-0.6508485078811646,0.2452518492937088,0.2452518492937088,0.3915582299232483,0.3915582299232483,-0.6539889574050903,0.25181451439857483,0.25181451439857483,0.39062678813934326,0.39062678813934326
7,-0.6717482209205627,0.24290789663791656,0.24290789663791656,0.38817471265792847,0.38817471265792847,-0.6686162948608398,0.24948394298553467,0.24948394298553467,0.38855233788490295,0.38855233788490295
8,-0.6940490007400513,0.24030806124210358,0.24030806124210358,0.3845759928226471,0.3845759928226471,-0.6917612552642822,0.24500113725662231,0.24500113725662231,0.3846154510974884,0.3846154510974884
9,-0.720371425151825,0.23745381832122803,0.23745381832122803,0.3801933228969574,0.3801933228969574,-0.7241342663764954,0.24165283143520355,0.24165283143520355,0.37910890579223633,0.37910890579223633
10,-0.7452763915061951,0.23456630110740662,0.23456630110740662,0.3764195442199707,0.3764195442199707,-0.7462956309318542,0.237537682056427,0.237537682056427,0.3755539059638977,0.3755539059638977
11,-0.7658596038818359,0.2323719561100006,0.2323719561100006,0.3732335865497589,0.3732335865497589,-0.760083794593811,0.23628228902816772,0.23628228902816772,0.3724391758441925,0.3724391758441925
12,-0.7814693450927734,0.2307690978050232,0.2307690978050232,0.37074729800224304,0.37074729800224304,-0.7704976201057434,0.23434628546237946,0.23434628546237946,0.3712729513645172,0.3712729513645172
13,-0.7948543429374695,0.22942888736724854,0.22942888736724854,0.36869391798973083,0.36869391798973083,-0.7744878530502319,0.23449577391147614,0.23449577391147614,0.37006568908691406,0.37006568908691406
14,-0.8071321845054626,0.22813592851161957,0.22813592851161957,0.36687007546424866,0.36687007546424866,-0.7883956432342529,0.23314756155014038,0.23314756155014038,0.367649644613266,0.367649644613266
15,-0.8184947371482849,0.22688616812229156,0.22688616812229156,0.36522603034973145,0.36522603034973145,-0.7977294325828552,0.22976429760456085,0.22976429760456085,0.3666123151779175,0.3666123151779175
16,-0.8272680044174194,0.22606207430362701,0.22606207430362701,0.36385610699653625,0.36385610699653625,-0.7977797389030457,0.22834348678588867,0.22834348678588867,0.3660198748111725,0.3660198748111725
17,-0.8340308666229248,0.22527006268501282,0.22527006268501282,0.3628665506839752,0.3628665506839752,-0.8064412474632263,0.2270822823047638,0.2270822823047638,0.36291295289993286,0.36291295289993286
18,-0.844310462474823,0.22427181899547577,0.22427181899547577,0.36144185066223145,0.36144185066223145,-0.8081297278404236,0.22469660639762878,0.22469660639762878,0.3627459406852722,0.3627459406852722
19,-0.851380467414856,0.22357560694217682,0.22357560694217682,0.3604545593261719,0.3604545593261719,-0.8121422529220581,0.22585855424404144,0.22585855424404144,0.3625205159187317,0.3625205159187317
20,-0.8583766222000122,0.22285126149654388,0.22285126149654388,0.35947757959365845,0.35947757959365845,-0.8175051808357239,0.22435259819030762,0.22435259819030762,0.36149823665618896,0.36149823665618896
21,-0.8653033971786499,0.22217214107513428,0.22217214107513428,0.35859426856040955,0.35859426856040955,-0.8093282580375671,0.2219686210155487,0.2219686210155487,0.3615281283855438,0.3615281283855438
22,-0.8710416555404663,0.2216184139251709,0.2216184139251709,0.35781124234199524,0.35781124234199524,-0.8118271231651306,0.22235919535160065,0.22235919535160065,0.36065614223480225,0.36065614223480225
23,-0.8761862516403198,0.2210797667503357,0.2210797667503357,0.35705527663230896,0.35705527663230896,-0.817410409450531,0.22237421572208405,0.22237421572208405,0.36031800508499146,0.36031800508499146
24,-0.880128800868988,0.22065186500549316,0.22065186500549316,0.35643914341926575,0.35643914341926575,-0.8157118558883667,0.22113439440727234,0.22113439440727234,0.3599661886692047,0.3599661886692047
25,-0.886611819267273,0.2200353890657425,0.2200353890657425,0.35579732060432434,0.35579732060432434,-0.8053733706474304,0.21936297416687012,0.21936297416687012,0.35947903990745544,0.35947903990745544
26,-0.890436053276062,0.21968376636505127,0.21968376636505127,0.35522472858428955,0.35522472858428955,-0.8118751645088196,0.21958859264850616,0.21958859264850616,0.3594991862773895,0.3594991862773895
27,-0.8951241374015808,0.21912835538387299,0.21912835538387299,0.35475486516952515,0.35475486516952515,-0.8068479299545288,0.21895518898963928,0.21895518898963928,0.358923077583313,0.358923077583313
28,-0.8996016383171082,0.21871641278266907,0.21871641278266907,0.35416755080223083,0.35416755080223083,-0.8123475909233093,0.2194494754076004,0.2194494754076004,0.3585701584815979,0.3585701584815979
29,-0.9031660556793213,0.2183990329504013,0.2183990329504013,0.35367968678474426,0.35367968678474426,-0.8062471151351929,0.2201560139656067,0.2201560139656067,0.3584758937358856,0.3584758937358856
30,-0.906711757183075,0.2180110365152359,0.2180110365152359,0.35323089361190796,0.35323089361190796,-0.8070091009140015,0.2184704691171646,0.2184704691171646,0.35777440667152405,0.35777440667152405
31,-0.9113680124282837,0.21764303743839264,0.21764303743839264,0.352676123380661,0.352676123380661,-0.8092378973960876,0.2187882512807846,0.2187882512807846,0.35801780223846436,0.35801780223846436
32,-0.9145087599754333,0.21726176142692566,0.21726176142692566,0.3523280620574951,0.3523280620574951,-0.8154899477958679,0.21844424307346344,0.21844424307346344,0.35790637135505676,0.35790637135505676
33,-0.9065725803375244,0.2178177535533905,0.2178177535533905,0.352778822183609,0.352778822183609,-0.8305472135543823,0.219077929854393,0.219077929854393,0.3570442497730255,0.3570442497730255
34,-0.9213990569114685,0.2164602130651474,0.2164602130651474,0.35111773014068604,0.35111773014068604,-0.8127003312110901,0.2178133875131607,0.2178133875131607,0.3571392297744751,0.3571392297744751
35,-0.9235754609107971,0.2163558304309845,0.2163558304309845,0.3512130677700043,0.3512130677700043,-0.8060374855995178,0.21810461580753326,0.21810461580753326,0.35785403847694397,0.35785403847694397
36,-0.9261161088943481,0.21606789529323578,0.21606789529323578,0.3509584963321686,0.3509584963321686,-0.8123563528060913,0.21766407787799835,0.21766407787799835,0.35777074098587036,0.35777074098587036
37,-0.9277186989784241,0.21594786643981934,0.21594786643981934,0.3506651818752289,0.3506651818752289,-0.8134350776672363,0.2182474136352539,0.2182474136352539,0.357756108045578,0.357756108045578
38,-0.930905818939209,0.21557852625846863,0.21557852625846863,0.35029858350753784,0.35029858350753784,-0.8192194104194641,0.21853642165660858,0.21853642165660858,0.35732027888298035,0.35732027888298035
39,-0.9347779154777527,0.21529442071914673,0.21529442071914673,0.3499211072921753,0.3499211072921753,-0.8037312626838684,0.2174283117055893,0.2174283117055893,0.3569510579109192,0.3569510579109192
40,-0.9374476671218872,0.21501636505126953,0.21501636505126953,0.3496797978878021,0.3496797978878021,-0.8004755973815918,0.21823152899742126,0.21823152899742126,0.3573518395423889,0.3573518395423889
41,-0.939739465713501,0.21473820507526398,0.21473820507526398,0.3494032025337219,0.3494032025337219,-0.7917215824127197,0.21714790165424347,0.21714790165424347,0.35730108618736267,0.35730108618736267
42,-0.9426931738853455,0.21449202299118042,0.21449202299118042,0.34911108016967773,0.34911108016967773,-0.8030545115470886,0.2160225659608841,0.2160225659608841,0.35757336020469666,0.35757336020469666
43,-0.9446251392364502,0.21424083411693573,0.21424083411693573,0.34886956214904785,0.34886956214904785,-0.7867939472198486,0.2159053534269333,0.2159053534269333,0.3569389879703522,0.3569389879703522
44,-0.9440436959266663,0.21421700716018677,0.21421700716018677,0.34879422187805176,0.34879422187805176,-0.8037453889846802,0.21682387590408325,0.21682387590408325,0.35710978507995605,0.35710978507995605
45,-0.9491929411888123,0.2138451188802719,0.2138451188802719,0.3483220338821411,0.3483220338821411,-0.7994690537452698,0.21709993481636047,0.21709993481636047,0.35674524307250977,0.35674524307250977
46,-0.950869619846344,0.21369855105876923,0.21369855105876923,0.34812167286872864,0.34812167286872864,-0.8009821772575378,0.21620258688926697,0.21620258688926697,0.35666948556900024,0.35666948556900024
