epoch,logE_MAE,logE_MSE,loss,val_logE_MAE,val_logE_MSE,val_loss
0,0.5992255210876465,0.6002270579338074,0.9110172986984253,0.6164143681526184,0.6223927140235901,1.281740427017212
1,0.5691930055618286,0.5526431202888489,0.8388703465461731,0.5849860310554504,0.5788417458534241,1.1278636455535889
2,nan,nan,nan,nan,nan,nan
