epoch,loss_E,nSigmaMAE,nSigmaMAE_weighted,nlogE_MAE,nlogE_MAE_weighted,val_loss_E,val_nSigmaMAE,val_nSigmaMAE_weighted,val_nlogE_MAE,val_nlogE_MAE_weighted
0,516.4571533203125,0.506914496421814,0.4976627826690674,0.5948919653892517,0.7566002607345581,98334304.0,0.510296642780304,0.4794755280017853,0.7661252617835999,0.801476001739502
1,142.009765625,0.34940972924232483,0.3765254318714142,0.5200565457344055,0.6184363961219788,32183768.0,0.471143513917923,0.5461733341217041,0.6571545004844666,0.7882971167564392
2,85.79503631591797,0.34168827533721924,0.3736220598220825,0.5062344074249268,0.5942188501358032,74827168.0,0.3854420483112335,0.378987193107605,0.5765826106071472,0.6301769614219666
3,354.7800598144531,0.4591597020626068,0.5035645365715027,0.5706197619438171,0.7286790609359741,3730615.0,0.8065177202224731,0.907355010509491,0.8518762588500977,1.10823655128479
4,324.2277526855469,0.4529006779193878,0.597908079624176,0.555901288986206,0.7165642976760864,54771856.0,0.39813506603240967,0.4254683554172516,0.5973125100135803,0.6674510836601257
5,128.40350341796875,0.36287543177604675,0.40959981083869934,0.5143831372261047,0.6175645589828491,4681553.0,0.6675890684127808,0.7447764873504639,0.7385191321372986,0.9256016612052917
6,271.3514099121094,0.44944751262664795,0.5947569608688354,0.5334291458129883,0.6756362915039062,30970004.0,0.4982825517654419,0.6081749200820923,0.5971924066543579,0.6912196278572083
