epoch,loss_E,nSigmaMAE,nSigmaMAE_weighted,nlogE_MAE,nlogE_MAE_weighted,val_loss_E,val_nSigmaMAE,val_nSigmaMAE_weighted,val_nlogE_MAE,val_nlogE_MAE_weighted
0,-0.743688702583313,0.23309177160263062,0.23309177160263062,0.37441614270210266,0.37441614270210266,-0.7472041845321655,0.2316713184118271,0.2316713184118271,0.3742419183254242,0.3742419183254242
1,-0.753239095211029,0.23225626349449158,0.23225626349449158,0.3731530010700226,0.3731530010700226,-0.751886248588562,0.23063181340694427,0.23063181340694427,0.3732198178768158,0.3732198178768158
2,-0.7588167786598206,0.23165102303028107,0.23165102303028107,0.37211304903030396,0.37211304903030396,-0.7553191781044006,0.23045247793197632,0.23045247793197632,0.3732401132583618,0.3732401132583618
3,-0.7623483538627625,0.23129501938819885,0.23129501938819885,0.37161579728126526,0.37161579728126526,-0.7555624842643738,0.23049405217170715,0.23049405217170715,0.3732272982597351,0.3732272982597351
4,-0.7658330798149109,0.23097661137580872,0.23097661137580872,0.3712303340435028,0.3712303340435028,-0.7613316774368286,0.23072119057178497,0.23072119057178497,0.371920645236969,0.371920645236969
5,-0.7687026262283325,0.23076896369457245,0.23076896369457245,0.3707714378833771,0.3707714378833771,-0.7636176943778992,0.22971585392951965,0.22971585392951965,0.3714146316051483,0.3714146316051483
6,-0.7706423401832581,0.23051516711711884,0.23051516711711884,0.3705189526081085,0.3705189526081085,-0.7620798945426941,0.22945481538772583,0.22945481538772583,0.37138664722442627,0.37138664722442627
7,-0.7733960151672363,0.23033158481121063,0.23033158481121063,0.37006688117980957,0.37006688117980957,-0.7660360932350159,0.22906708717346191,0.22906708717346191,0.3712824285030365,0.3712824285030365
8,-0.7755739688873291,0.23020243644714355,0.23020243644714355,0.3698001503944397,0.3698001503944397,-0.7659231424331665,0.22969448566436768,0.22969448566436768,0.3709716498851776,0.3709716498851776
9,-0.7783499360084534,0.2298925668001175,0.2298925668001175,0.3696269690990448,0.3696269690990448,-0.7688156366348267,0.22960837185382843,0.22960837185382843,0.37025362253189087,0.37025362253189087
10,-0.7794703841209412,0.22986926138401031,0.22986926138401031,0.369727224111557,0.369727224111557,-0.7716237902641296,0.22878286242485046,0.22878286242485046,0.37005728483200073,0.37005728483200073
11,-0.7818108201026917,0.2302148938179016,0.2302148938179016,0.3690871596336365,0.3690871596336365,-0.7724317312240601,0.22877724468708038,0.22877724468708038,0.3696442246437073,0.3696442246437073
12,-0.7841716408729553,0.22944101691246033,0.22944101691246033,0.3685934543609619,0.3685934543609619,-0.7747915983200073,0.22869157791137695,0.22869157791137695,0.36976027488708496,0.36976027488708496
13,-0.7851376533508301,0.22928623855113983,0.22928623855113983,0.36844730377197266,0.36844730377197266,-0.7760366797447205,0.22865086793899536,0.22865086793899536,0.36956724524497986,0.36956724524497986
14,-0.7869176864624023,0.22915297746658325,0.22915297746658325,0.368465781211853,0.368465781211853,-0.7776885628700256,0.2283581793308258,0.2283581793308258,0.3694317638874054,0.3694317638874054
15,-0.7883990406990051,0.22898848354816437,0.22898848354816437,0.368192195892334,0.368192195892334,-0.7763809561729431,0.22813427448272705,0.22813427448272705,0.36883747577667236,0.36883747577667236
