epoch,loss_E,nSigmaMAE,nSigmaMAE_weighted,nlogE_MAE,nlogE_MAE_weighted,val_loss_E,val_nSigmaMAE,val_nSigmaMAE_weighted,val_nlogE_MAE,val_nlogE_MAE_weighted
0,357.6460876464844,0.4503900408744812,0.42435166239738464,0.5641264915466309,0.679651141166687,142.70057678222656,0.34427744150161743,0.35055968165397644,0.5328998565673828,0.6434827446937561
1,78.27617645263672,0.33406662940979004,0.3400063216686249,0.5122653245925903,0.5837494134902954,69.16631317138672,0.3333999514579773,0.33919557929039,0.516228973865509,0.6164286732673645
2,17.187761306762695,0.32573699951171875,0.3299460709095001,0.49802902340888977,0.5637187957763672,4.183058738708496,0.3257264196872711,0.330680251121521,0.5007107853889465,0.5887869596481323
3,-26.507020950317383,0.31989407539367676,0.3230496644973755,0.4883766174316406,0.5506381392478943,-31.214073181152344,0.3222891390323639,0.32760533690452576,0.4926028251647949,0.5772594809532166
4,-54.74545669555664,0.3160516023635864,0.31857672333717346,0.48236194252967834,0.5424835085868835,-49.456111907958984,0.32187244296073914,0.3264917731285095,0.48821374773979187,0.5722653269767761
5,-73.52716827392578,0.3134971261024475,0.31546854972839355,0.47844499349594116,0.5369367599487305,-64.49366760253906,0.3212847411632538,0.3246248960494995,0.48465102910995483,0.5670087933540344
6,-86.86693572998047,0.3117559552192688,0.31330516934394836,0.4756920039653778,0.5329324007034302,-81.35175323486328,0.31947025656700134,0.3217266798019409,0.480904221534729,0.5586198568344116
7,-97.41328430175781,0.3104188144207001,0.31158706545829773,0.4735482633113861,0.529697597026825,-99.1650619506836,0.3166416883468628,0.3180917501449585,0.4770958721637726,0.5483829975128174
8,-105.94639587402344,0.30932241678237915,0.3101743757724762,0.47186604142189026,0.5271030068397522,-113.50578308105469,0.31383147835731506,0.3147182762622833,0.47417742013931274,0.5394101142883301
9,-113.16427612304688,0.30841121077537537,0.30894961953163147,0.470469206571579,0.5248594284057617,-123.66331481933594,0.3115691542625427,0.31205666065216064,0.47212472558021545,0.5335513353347778
10,-119.25169372558594,0.30763378739356995,0.3078780174255371,0.4693065583705902,0.5229350328445435,-131.2684783935547,0.3097309172153473,0.31005188822746277,0.470592737197876,0.5297178030014038
11,-124.5561294555664,0.3069245517253876,0.30689215660095215,0.4683167636394501,0.5212763547897339,-137.236328125,0.30864158272743225,0.30865973234176636,0.46930861473083496,0.5265368819236755
12,-129.13092041015625,0.3063320219516754,0.3060520887374878,0.4674532413482666,0.5197842717170715,-141.892333984375,0.3082007169723511,0.3077636957168579,0.4682558476924896,0.5240839123725891
13,-133.15121459960938,0.30579474568367004,0.30528566241264343,0.46671074628829956,0.5184841156005859,-145.77099609375,0.3078298270702362,0.30705422163009644,0.46740928292274475,0.5219470262527466
14,-136.72671508789062,0.3053147792816162,0.30458950996398926,0.46604618430137634,0.5172959566116333,-148.620361328125,0.3077038824558258,0.3066325783729553,0.4668563902378082,0.5207926630973816
15,-139.87107849121094,0.3048926889896393,0.3039720058441162,0.4654627740383148,0.5162407159805298,-151.12481689453125,0.3076176941394806,0.30623048543930054,0.4663413465023041,0.5196566581726074
16,-142.65835571289062,0.3045141100883484,0.3034207820892334,0.4649480879306793,0.5153107047080994,-153.6112823486328,0.30729940533638,0.30569344758987427,0.46583428978919983,0.518550455570221
17,-145.138427734375,0.3041783571243286,0.30294206738471985,0.4644917845726013,0.5144996047019958,-155.87811279296875,0.3068888485431671,0.30514201521873474,0.46538445353507996,0.5176177620887756
18,-147.38412475585938,0.30387449264526367,0.30249902606010437,0.46408283710479736,0.5137515068054199,-158.0770263671875,0.3062750995159149,0.3044871985912323,0.464917927980423,0.516965925693512
19,-149.3990936279297,0.30360350012779236,0.302106112241745,0.46371617913246155,0.5130892395973206,-159.96221923828125,0.30548498034477234,0.30382847785949707,0.4645657241344452,0.5170015692710876
20,-151.2244873046875,0.303350567817688,0.3017405569553375,0.463390588760376,0.5125027298927307,-161.29730224609375,0.30485644936561584,0.30341705679893494,0.464275062084198,0.5177609920501709
21,-152.9024200439453,0.30311936140060425,0.3014073669910431,0.4630921483039856,0.5119556784629822,-162.35458374023438,0.3041298985481262,0.302982360124588,0.46404653787612915,0.5183975696563721
22,-154.4616241455078,0.3029067814350128,0.3011023700237274,0.46281567215919495,0.5114578604698181,-163.11439514160156,0.30356669425964355,0.3026833236217499,0.46386855840682983,0.5190123319625854
23,-155.88775634765625,0.3027060031890869,0.300820916891098,0.46256113052368164,0.5109986662864685,-164.1057891845703,0.3030473589897156,0.30231010913848877,0.4636303782463074,0.5190724730491638
24,-157.185302734375,0.30252328515052795,0.3005625903606415,0.4623272120952606,0.5105835199356079,-164.98556518554688,0.30262821912765503,0.30197933316230774,0.4634157419204712,0.5188620090484619
25,-158.36972045898438,0.30235743522644043,0.3003213107585907,0.4621190130710602,0.5102037787437439,-166.06356811523438,0.3023318648338318,0.30164477229118347,0.4631534516811371,0.5182271599769592
26,-159.45620727539062,0.30220460891723633,0.3001030683517456,0.46192601323127747,0.5098562836647034,-167.15504455566406,0.3020160496234894,0.3012795150279999,0.462913453578949,0.5175564289093018
27,-160.44265747070312,0.3020687401294708,0.2999066412448883,0.4617486298084259,0.5095312595367432,-168.23524475097656,0.3016220033168793,0.3008628487586975,0.4626612067222595,0.5168695449829102
28,-161.38172912597656,0.3019387423992157,0.2997114956378937,0.4615805745124817,0.50922030210495,-169.269287109375,0.30126339197158813,0.3004722595214844,0.46242353320121765,0.5161194801330566
29,-162.2326202392578,0.3018200695514679,0.2995324432849884,0.4614293873310089,0.5089364647865295,-170.21630859375,0.3008823096752167,0.3000868856906891,0.462186723947525,0.5155166983604431
30,-163.0214385986328,0.30171260237693787,0.29937243461608887,0.46128618717193604,0.5086749792098999,-170.9122772216797,0.30052751302719116,0.2997434139251709,0.46199652552604675,0.5150770545005798
31,-163.75619506835938,0.3016122877597809,0.29922372102737427,0.4611538350582123,0.5084396600723267,-171.49917602539062,0.30015718936920166,0.29941487312316895,0.46181580424308777,0.5148194432258606
32,-164.4480438232422,0.3015148341655731,0.2990785241127014,0.46102890372276306,0.5082111954689026,-171.8750457763672,0.29993391036987305,0.29927411675453186,0.46170762181282043,0.5149163007736206
33,-165.10105895996094,0.301425963640213,0.2989509701728821,0.4609094262123108,0.5079951286315918,-172.3394775390625,0.299664705991745,0.2990448772907257,0.4615734815597534,0.5147709250450134
34,-165.7119140625,0.3013441264629364,0.29882529377937317,0.4607979953289032,0.5077890753746033,-172.75668334960938,0.2994440197944641,0.2988826334476471,0.46145719289779663,0.5147935152053833
35,-166.27587890625,0.3012702763080597,0.29871299862861633,0.4606936275959015,0.5076016783714294,-173.1769256591797,0.2992614805698395,0.29869160056114197,0.4613265097141266,0.5145635604858398
36,-166.81175231933594,0.30120041966438293,0.29860955476760864,0.46059519052505493,0.5074232816696167,-173.55882263183594,0.2991262376308441,0.29854652285575867,0.4612252116203308,0.5144441723823547
37,-167.2963409423828,0.3011375367641449,0.2985127866268158,0.4605063498020172,0.5072646141052246,-173.9954376220703,0.29899972677230835,0.29839012026786804,0.4611256420612335,0.5142943859100342
