epoch,SigmaMAE,SigmaMSE,logE_MAE,logE_MSE,loss_E,val_SigmaMAE,val_SigmaMSE,val_logE_MAE,val_logE_MSE,val_loss_E
13,0.46595925092697144,0.35336819291114807,0.6791587471961975,0.8189921975135803,0.22840873897075653,0.4608107805252075,0.34648722410202026,0.6567950248718262,0.7630282640457153,0.29724764823913574
14,0.46294859051704407,0.34960973262786865,0.6763384938240051,0.8140285015106201,0.2135530263185501,0.4581840932369232,0.3432177007198334,0.6582268476486206,0.7690023183822632,0.285962849855423
15,0.46033069491386414,0.34619492292404175,0.6740077137947083,0.8100022077560425,0.2005961686372757,0.4545440077781677,0.33858245611190796,0.6593303084373474,0.7748498916625977,0.2763334810733795
16,0.4582230746746063,0.3433819115161896,0.6722469925880432,0.8070407509803772,0.18987950682640076,0.4511025846004486,0.33436518907546997,0.6643264293670654,0.7871426343917847,0.2724466025829315
17,0.45608973503112793,0.3405943810939789,0.6706773638725281,0.804495096206665,0.1795336902141571,0.4492412805557251,0.3326864540576935,0.6643316149711609,0.7881609201431274,0.26872971653938293
18,0.454715371131897,0.3387696146965027,0.6691592931747437,0.8015017509460449,0.1717814803123474,0.44861409068107605,0.33209744095802307,0.6646259427070618,0.7907688021659851,0.2674439549446106
19,0.4532797932624817,0.3369211256504059,0.6673833727836609,0.7982488870620728,0.16301916539669037,0.44707125425338745,0.3301060199737549,0.663155198097229,0.7890470027923584,0.26143211126327515
20,0.45352351665496826,0.33639276027679443,0.6661517024040222,0.7949987053871155,0.25421810150146484,0.44510963559150696,0.3274865448474884,0.665787398815155,0.7948927879333496,0.2655475437641144
21,0.4516655504703522,0.33492153882980347,0.6655910015106201,0.7949948906898499,0.15462589263916016,0.4461739957332611,0.32967111468315125,0.6681623458862305,0.8007557392120361,0.26102709770202637
22,0.450516939163208,0.33329468965530396,0.6645110845565796,0.7931610345840454,0.14781802892684937,0.4453667104244232,0.32767099142074585,0.6640587449073792,0.7929250001907349,0.25914937257766724
23,0.4497414529323578,0.3322276473045349,0.6635980606079102,0.791318953037262,0.1421441286802292,0.44542017579078674,0.32770904898643494,0.6640791893005371,0.7934110760688782,0.2586958408355713
24,0.44898176193237305,0.33127087354660034,0.6628670692443848,0.7900578379631042,0.1374601125717163,0.4443802833557129,0.3262733519077301,0.6633756160736084,0.7917873859405518,0.25874456763267517
25,0.4484978914260864,0.3306495249271393,0.66218101978302,0.7886759042739868,0.13347989320755005,0.44412893056869507,0.3257260322570801,0.663015604019165,0.7913382053375244,0.2576989233493805
26,0.4484786093235016,0.33056044578552246,0.6617709994316101,0.7880922555923462,0.1328476518392563,0.44390803575515747,0.32544076442718506,0.662632167339325,0.7903271913528442,0.2606160342693329
27,0.4478999078273773,0.32994163036346436,0.6611199378967285,0.7868157625198364,0.12733767926692963,0.4439161717891693,0.3254876732826233,0.6633199453353882,0.7917635440826416,0.2622585594654083
28,0.44724932312965393,0.3290438950061798,0.6606305837631226,0.785831868648529,0.12438090890645981,0.4432559013366699,0.324131041765213,0.6603002548217773,0.7856753468513489,0.2635255753993988
29,0.4467911124229431,0.3283250331878662,0.6603955626487732,0.7851955890655518,0.13677336275577545,0.4426472783088684,0.323729932308197,0.6611887812614441,0.7871114611625671,0.26438260078430176
30,0.44710803031921387,0.32888734340667725,0.6599857211112976,0.7846527099609375,0.12141682952642441,0.44295111298561096,0.3238086700439453,0.6598618626594543,0.784257709980011,0.2672264277935028
